Review,ReviewLower,ReviewClean,Fix Slang,Tokenized,Stopword,Stemmed_Text
"Saat saya mencari sesuatu tidak bisa salalu ada tulisan ""Maaf, ada kesalahan teknis "" "" Teang -ini bukan kesalahan anda "" Selalu gitu aja tulisannya muncul sudah dari waktu itu sama mau mencarik sesuatu jadi gak bisa semoga di perbaiki segera kesalahan itu biar gak banyak yang ngeluh tentang aplikasi ini lagi","saat saya mencari sesuatu tidak bisa salalu ada tulisan ""maaf, ada kesalahan teknis "" "" teang -ini bukan kesalahan anda "" selalu gitu aja tulisannya muncul sudah dari waktu itu sama mau mencarik sesuatu jadi gak bisa semoga di perbaiki segera kesalahan itu biar gak banyak yang ngeluh tentang aplikasi ini lagi",saat saya mencari sesuatu tidak bisa salalu ada tulisan maaf ada kesalahan teknis   teang ini bukan kesalahan anda  selalu gitu aja tulisannya muncul sudah dari waktu itu sama mau mencarik sesuatu jadi gak bisa semoga di perbaiki segera kesalahan itu biar gak banyak yang ngeluh tentang aplikasi ini lagi,saat saya mencari sesuatu tidak bisa salalu ada tulisan maaf ada kesalahan teknis teang ini bukan kesalahan anda selalu begitu saja tulisannya muncul sudah dari waktu itu sama mau mencarik sesuatu jadi tidak bisa semoga di perbaiki segera kesalahan itu biar tidak banyak yang ngeluh tentang aplikasi ini lagi,"['saat', 'saya', 'mencari', 'sesuatu', 'tidak', 'bisa', 'salalu', 'ada', 'tulisan', 'maaf', 'ada', 'kesalahan', 'teknis', 'teang', 'ini', 'bukan', 'kesalahan', 'anda', 'selalu', 'begitu', 'saja', 'tulisannya', 'muncul', 'sudah', 'dari', 'waktu', 'itu', 'sama', 'mau', 'mencarik', 'sesuatu', 'jadi', 'tidak', 'bisa', 'semoga', 'di', 'perbaiki', 'segera', 'kesalahan', 'itu', 'biar', 'tidak', 'banyak', 'yang', 'ngeluh', 'tentang', 'aplikasi', 'ini', 'lagi']","['mencari', 'salalu', 'tulisan', 'maaf', 'kesalahan', 'teknis', 'teang', 'kesalahan', 'tulisannya', 'muncul', 'mencarik', 'semoga', 'perbaiki', 'kesalahan', 'biar', 'ngeluh', 'aplikasi']",cari salalu tulis maaf salah teknis teang salah tulis muncul carik moga baik salah biar ngeluh aplikasi
"Tolong ini makin lama, makin bermasalah, suka banget terkeluar sendiri, akun tidak bisa dibuka semua dan berbagai hal yang bikin keseruan dari aplikasi ini menjadi berkurang, membuat orang malas karena semua kendala yang terjadi.","tolong ini makin lama, makin bermasalah, suka banget terkeluar sendiri, akun tidak bisa dibuka semua dan berbagai hal yang bikin keseruan dari aplikasi ini menjadi berkurang, membuat orang malas karena semua kendala yang terjadi.",tolong ini makin lama makin bermasalah suka banget terkeluar sendiri akun tidak bisa dibuka semua dan berbagai hal yang bikin keseruan dari aplikasi ini menjadi berkurang membuat orang malas karena semua kendala yang terjadi,tolong ini makin lama makin bermasalah suka banget terkeluar sendiri akun tidak bisa dibuka semua dan berbagai hal yang bikin keseruan dari aplikasi ini menjadi berkurang membuat orang malas karena semua kendala yang terjadi,"['tolong', 'ini', 'makin', 'lama', 'makin', 'bermasalah', 'suka', 'banget', 'terkeluar', 'sendiri', 'akun', 'tidak', 'bisa', 'dibuka', 'semua', 'dan', 'berbagai', 'hal', 'yang', 'bikin', 'keseruan', 'dari', 'aplikasi', 'ini', 'menjadi', 'berkurang', 'membuat', 'orang', 'malas', 'karena', 'semua', 'kendala', 'yang', 'terjadi']","['tolong', 'bermasalah', 'suka', 'banget', 'terkeluar', 'akun', 'dibuka', 'bikin', 'keseruan', 'aplikasi', 'berkurang', 'orang', 'malas', 'kendala']",tolong masalah suka banget keluar akun buka bikin seru aplikasi kurang orang malas kendala
"Penambahan kebijakan yang tidak penting, bahkan cenderung lebih merugikan orang-orang... bukan memberikan update agar jadi lebih baik dan disukai orang-orang, namun malah membuat aplikasi tampak lebih buruk Daripada membatasi jumlah pesan yang bisa dikirim, lebih baik tambahin fitur-fitur yang jauh lebih bermanfaat atau sebaiknya kembalikan fitur yang sudah pernah ada seperti moment dan fleet saja.","penambahan kebijakan yang tidak penting, bahkan cenderung lebih merugikan orang-orang... bukan memberikan update agar jadi lebih baik dan disukai orang-orang, namun malah membuat aplikasi tampak lebih buruk daripada membatasi jumlah pesan yang bisa dikirim, lebih baik tambahin fitur-fitur yang jauh lebih bermanfaat atau sebaiknya kembalikan fitur yang sudah pernah ada seperti moment dan fleet saja.",penambahan kebijakan yang tidak penting bahkan cenderung lebih merugikan orangorang bukan memberikan update agar jadi lebih baik dan disukai orangorang namun malah membuat aplikasi tampak lebih buruk daripada membatasi jumlah pesan yang bisa dikirim lebih baik tambahin fiturfitur yang jauh lebih bermanfaat atau sebaiknya kembalikan fitur yang sudah pernah ada seperti moment dan fleet saja,penambahan kebijakan yang tidak penting bahkan cenderung lebih merugikan orangorang bukan memberikan update agar jadi lebih baik dan disukai orangorang namun bahkan membuat aplikasi tampak lebih buruk daripada membatasi jumlah pesan yang bisa dikirim lebih baik tambahin fiturfitur yang jauh lebih bermanfaat atau sebaiknya kembalikan fitur yang sudah pernah ada seperti moment dan fleet saja,"['penambahan', 'kebijakan', 'yang', 'tidak', 'penting', 'bahkan', 'cenderung', 'lebih', 'merugikan', 'orangorang', 'bukan', 'memberikan', 'update', 'agar', 'jadi', 'lebih', 'baik', 'dan', 'disukai', 'orangorang', 'namun', 'bahkan', 'membuat', 'aplikasi', 'tampak', 'lebih', 'buruk', 'daripada', 'membatasi', 'jumlah', 'pesan', 'yang', 'bisa', 'dikirim', 'lebih', 'baik', 'tambahin', 'fiturfitur', 'yang', 'jauh', 'lebih', 'bermanfaat', 'atau', 'sebaiknya', 'kembalikan', 'fitur', 'yang', 'sudah', 'pernah', 'ada', 'seperti', 'moment', 'dan', 'fleet', 'saja']","['penambahan', 'kebijakan', 'cenderung', 'merugikan', 'orangorang', 'update', 'disukai', 'orangorang', 'aplikasi', 'buruk', 'membatasi', 'pesan', 'dikirim', 'tambahin', 'fiturfitur', 'bermanfaat', 'kembalikan', 'fitur', 'moment', 'fleet']",tambah bijak cenderung rugi orangorang update suka orangorang aplikasi buruk batas pesan kirim tambahin fiturfitur manfaat kembali fitur moment fleet
"Udh jarang nge lag,mungkin sudah di perbaiki. masalahnya cuma ada saat mendownload. disuruh kosongkan penyimpanan udh! tapi ga bisa. udh same ngehapus apk juga tetep ga bisa","udh jarang nge lag,mungkin sudah di perbaiki. masalahnya cuma ada saat mendownload. disuruh kosongkan penyimpanan udh! tapi ga bisa. udh same ngehapus apk juga tetep ga bisa",udh jarang nge lagmungkin sudah di perbaiki masalahnya cuma ada saat mendownload disuruh kosongkan penyimpanan udh tapi ga bisa udh same ngehapus apk juga tetep ga bisa,sudah jarang nge lagmungkin sudah di perbaiki masalahnya cuma ada saat mendownload disuruh kosongkan penyimpanan sudah tapi tidak bisa sudah same ngehapus apk juga tetep tidak bisa,"['sudah', 'jarang', 'nge', 'lagmungkin', 'sudah', 'di', 'perbaiki', 'masalahnya', 'cuma', 'ada', 'saat', 'mendownload', 'disuruh', 'kosongkan', 'penyimpanan', 'sudah', 'tapi', 'tidak', 'bisa', 'sudah', 'same', 'ngehapus', 'apk', 'juga', 'tetep', 'tidak', 'bisa']","['jarang', 'nge', 'lagmungkin', 'perbaiki', 'mendownload', 'disuruh', 'kosongkan', 'penyimpanan', 'ngehapus', 'apk', 'tetep']",jarang nge lagmungkin baik mendownload suruh kosong simpan ngehapus apk tetep
Padahal gak posting apa apa tapi di tangguhkan. Padahal cuma menyukai tetep aja di tangguhkan sudah 4x saya buat akun. Hanya karena ndak premium yg harus bayar tiap bulan jadi ditangguhkan. Kalau terus terusan kayak gini pengguna x ya pilih uninstal saja. Mengecewakan sekali,padahal gak posting apa apa tapi di tangguhkan. padahal cuma menyukai tetep aja di tangguhkan sudah 4x saya buat akun. hanya karena ndak premium yg harus bayar tiap bulan jadi ditangguhkan. kalau terus terusan kayak gini pengguna x ya pilih uninstal saja. mengecewakan sekali,padahal gak posting apa tapi di tangguhkan padahal cuma menyukai tetep aja di tangguhkan sudah x saya buat akun hanya karena ndak premium yg harus bayar tiap bulan jadi ditangguhkan kalau terus terusan kayak gini pengguna x ya pilih uninstal saja mengecewakan sekali,padahal tidak posting apa tapi di tangguhkan padahal cuma menyukai tetep saja di tangguhkan sudah x saya buat akun hanya karena tidak premium yang harus bayar tiap bulan jadi ditangguhkan kalau terus terusan kayak begini pengguna x iya pilih uninstal saja mengecewakan sekali,"['padahal', 'tidak', 'posting', 'apa', 'tapi', 'di', 'tangguhkan', 'padahal', 'cuma', 'menyukai', 'tetep', 'saja', 'di', 'tangguhkan', 'sudah', 'x', 'saya', 'buat', 'akun', 'hanya', 'karena', 'tidak', 'premium', 'yang', 'harus', 'bayar', 'tiap', 'bulan', 'jadi', 'ditangguhkan', 'kalau', 'terus', 'terusan', 'kayak', 'begini', 'pengguna', 'x', 'iya', 'pilih', 'uninstal', 'saja', 'mengecewakan', 'sekali']","['posting', 'tangguhkan', 'menyukai', 'tetep', 'tangguhkan', 'x', 'akun', 'premium', 'bayar', 'ditangguhkan', 'terusan', 'kayak', 'pengguna', 'x', 'pilih', 'uninstal', 'mengecewakan']",posting tangguh suka tetep tangguh x akun premium bayar tangguh terus kayak guna x pilih uninstal kecewa
"aku baru buat pakai email, trus login kan selesai. namanya baru buat belum ada yang diikuti baru juga follow 10 orang sama like beberapa postingan, lusa dapat notifikasi akun terkunci👍. 4 hari lagi pasti ditangguhkan. padahal cuma like dan markah beberapa postingan tidak sampai 10 perharinya👊","aku baru buat pakai email, trus login kan selesai. namanya baru buat belum ada yang diikuti baru juga follow 10 orang sama like beberapa postingan, lusa dapat notifikasi akun terkunci👍. 4 hari lagi pasti ditangguhkan. padahal cuma like dan markah beberapa postingan tidak sampai 10 perharinya👊",aku baru buat pakai email trus login kan selesai namanya baru buat belum ada yang diikuti baru juga follow  orang sama like beberapa postingan lusa dapat notifikasi akun terkunci  hari lagi pasti ditangguhkan padahal cuma like dan markah beberapa postingan tidak sampai  perharinya,aku baru buat pakai email terus login kan selesai namanya baru buat belum ada yang diikuti baru juga follow orang sama like beberapa postingan lusa dapat notifikasi akun terkunci hari lagi pasti ditangguhkan padahal cuma like dan markah beberapa postingan tidak sampai perharinya,"['aku', 'baru', 'buat', 'pakai', 'email', 'terus', 'login', 'kan', 'selesai', 'namanya', 'baru', 'buat', 'belum', 'ada', 'yang', 'diikuti', 'baru', 'juga', 'follow', 'orang', 'sama', 'like', 'beberapa', 'postingan', 'lusa', 'dapat', 'notifikasi', 'akun', 'terkunci', 'hari', 'lagi', 'pasti', 'ditangguhkan', 'padahal', 'cuma', 'like', 'dan', 'markah', 'beberapa', 'postingan', 'tidak', 'sampai', 'perharinya']","['pakai', 'email', 'login', 'selesai', 'namanya', 'diikuti', 'follow', 'orang', 'like', 'postingan', 'lusa', 'notifikasi', 'akun', 'terkunci', 'ditangguhkan', 'like', 'markah', 'postingan', 'perharinya']",pakai email login selesai nama ikut follow orang like postingan lusa notifikasi akun kunci tangguh like markah postingan hari
"Ini aplikasih kenapa sih Asik bilang koneksi anda bermasalah kata aplikasihnya, Sementara saya pakai WI-FI signal bagus Tembala d bilang tidak ada koneksi Tolong dong pihak Twitter ini aplikasih d perbaiki jangan sampai pengguna aplikasih ini beralih ke aplikasih yg lain... Tolong d perbaiki lagi aplikasih twitter ini. Terimakasih....🙏 Saya tunggu updatenya 🤔","ini aplikasih kenapa sih asik bilang koneksi anda bermasalah kata aplikasihnya, sementara saya pakai wi-fi signal bagus tembala d bilang tidak ada koneksi tolong dong pihak twitter ini aplikasih d perbaiki jangan sampai pengguna aplikasih ini beralih ke aplikasih yg lain... tolong d perbaiki lagi aplikasih twitter ini. terimakasih....🙏 saya tunggu updatenya 🤔",ini aplikasih kenapa sih asik bilang koneksi anda bermasalah kata aplikasihnya sementara saya pakai wifi signal bagus tembala d bilang tidak ada koneksi tolong dong pihak twitter ini aplikasih d perbaiki jangan sampai pengguna aplikasih ini beralih ke aplikasih yg lain tolong d perbaiki lagi aplikasih twitter ini terimakasih saya tunggu updatenya,ini aplikasih kenapa sih asik bilang koneksi anda bermasalah kata aplikasihnya sementara saya pakai wifi signal bagus tembala di bilang tidak ada koneksi tolong dong pihak twitter ini aplikasih di perbaiki jangan sampai pengguna aplikasih ini beralih ke aplikasih yang lain tolong di perbaiki lagi aplikasih twitter ini terimakasih saya tunggu updatenya,"['ini', 'aplikasih', 'kenapa', 'sih', 'asik', 'bilang', 'koneksi', 'anda', 'bermasalah', 'kata', 'aplikasihnya', 'sementara', 'saya', 'pakai', 'wifi', 'signal', 'bagus', 'tembala', 'di', 'bilang', 'tidak', 'ada', 'koneksi', 'tolong', 'dong', 'pihak', 'twitter', 'ini', 'aplikasih', 'di', 'perbaiki', 'jangan', 'sampai', 'pengguna', 'aplikasih', 'ini', 'beralih', 'ke', 'aplikasih', 'yang', 'lain', 'tolong', 'di', 'perbaiki', 'lagi', 'aplikasih', 'twitter', 'ini', 'terimakasih', 'saya', 'tunggu', 'updatenya']","['aplikasih', 'asik', 'bilang', 'koneksi', 'bermasalah', 'aplikasihnya', 'pakai', 'wifi', 'signal', 'bagus', 'tembala', 'bilang', 'koneksi', 'tolong', 'twitter', 'aplikasih', 'perbaiki', 'pengguna', 'aplikasih', 'beralih', 'aplikasih', 'tolong', 'perbaiki', 'aplikasih', 'twitter', 'terimakasih', 'tunggu', 'updatenya']",aplikasih asik bilang koneksi masalah aplikasihnya pakai wifi signal bagus tembala bilang koneksi tolong twitter aplikasih baik guna aplikasih alih aplikasih tolong baik aplikasih twitter terimakasih tunggu updatenya
"Tolong dong x ini knp ya first acc suka tbtb ke log out sendiri, sekarang udh di login-in lagi malah tulisan di timeline nya 'ada kesalahan teknis, ini bukan kesalahan anda' klik pusat bantuan juga keluarnya tulisan 'error code'","tolong dong x ini knp ya first acc suka tbtb ke log out sendiri, sekarang udh di login-in lagi malah tulisan di timeline nya 'ada kesalahan teknis, ini bukan kesalahan anda' klik pusat bantuan juga keluarnya tulisan 'error code'",tolong dong x ini knp ya first acc suka tbtb ke log out sendiri sekarang udh di loginin lagi malah tulisan di timeline nya ada kesalahan teknis ini bukan kesalahan anda klik pusat bantuan juga keluarnya tulisan error code,tolong dong x ini kenapa iya first accord suka tbtb ke log out sendiri sekarang sudah di loginin lagi bahkan tulisan di timeline nya ada kesalahan teknis ini bukan kesalahan anda klik pusat bantuan juga keluarnya tulisan error code,"['tolong', 'dong', 'x', 'ini', 'kenapa', 'iya', 'first', 'accord', 'suka', 'tbtb', 'ke', 'log', 'out', 'sendiri', 'sekarang', 'sudah', 'di', 'loginin', 'lagi', 'bahkan', 'tulisan', 'di', 'timeline', 'nya', 'ada', 'kesalahan', 'teknis', 'ini', 'bukan', 'kesalahan', 'anda', 'klik', 'pusat', 'bantuan', 'juga', 'keluarnya', 'tulisan', 'error', 'code']","['tolong', 'x', 'first', 'accord', 'suka', 'tbtb', 'log', 'loginin', 'tulisan', 'timeline', 'kesalahan', 'teknis', 'kesalahan', 'klik', 'pusat', 'bantuan', 'keluarnya', 'tulisan', 'error', 'code']",tolong x first accord suka tbtb log loginin tulis timeline salah teknis salah klik pusat bantu keluar tulis error code
"Makin kesini makin sering bug, kaya masalah sinyal padahal sinyal bagus jir, load nya lama banget, terus videonya kadang gabisa diputar jirla. Kecewa berat, bintang 1","makin kesini makin sering bug, kaya masalah sinyal padahal sinyal bagus jir, load nya lama banget, terus videonya kadang gabisa diputar jirla. kecewa berat, bintang 1",makin kesini makin sering bug kaya masalah sinyal padahal sinyal bagus jir load nya lama banget terus videonya kadang gabisa diputar jirla kecewa berat bintang,makin kesini makin sering bug kaya masalah sinyal padahal sinyal bagus anjing load nya lama banget terus videonya kadang tidak bisa diputar jirla kecewa berat bintang,"['makin', 'kesini', 'makin', 'sering', 'bug', 'kaya', 'masalah', 'sinyal', 'padahal', 'sinyal', 'bagus', 'anjing', 'load', 'nya', 'lama', 'banget', 'terus', 'videonya', 'kadang', 'tidak', 'bisa', 'diputar', 'jirla', 'kecewa', 'berat', 'bintang']","['kesini', 'bug', 'kaya', 'sinyal', 'sinyal', 'bagus', 'anjing', 'load', 'banget', 'videonya', 'kadang', 'diputar', 'jirla', 'kecewa', 'berat', 'bintang']",kesini bug kaya sinyal sinyal bagus anjing load banget video kadang putar jirla kecewa berat bintang
"Sebagai pengguna lama aplikasi twitter udah belasan tahun, saya sangat kecewa semenjak twitter berganti jadi x. Akun sering logout sendiri dan sering minta login ulang berikut verifikasi. LELAH. Please kembalikan twitter yang dulu...","sebagai pengguna lama aplikasi twitter udah belasan tahun, saya sangat kecewa semenjak twitter berganti jadi x. akun sering logout sendiri dan sering minta login ulang berikut verifikasi. lelah. please kembalikan twitter yang dulu...",sebagai pengguna lama aplikasi twitter udah belasan tahun saya sangat kecewa semenjak twitter berganti jadi x akun sering logout sendiri dan sering minta login ulang berikut verifikasi lelah please kembalikan twitter yang dulu,sebagai pengguna lama aplikasi twitter sudah belasan tahun saya sangat kecewa semenjak twitter berganti jadi x akun sering logout sendiri dan sering minta login ulang berikut verifikasi lelah please kembalikan twitter yang dulu,"['sebagai', 'pengguna', 'lama', 'aplikasi', 'twitter', 'sudah', 'belasan', 'tahun', 'saya', 'sangat', 'kecewa', 'semenjak', 'twitter', 'berganti', 'jadi', 'x', 'akun', 'sering', 'logout', 'sendiri', 'dan', 'sering', 'minta', 'login', 'ulang', 'berikut', 'verifikasi', 'lelah', 'please', 'kembalikan', 'twitter', 'yang', 'dulu']","['pengguna', 'aplikasi', 'twitter', 'belasan', 'kecewa', 'semenjak', 'twitter', 'berganti', 'x', 'akun', 'logout', 'login', 'ulang', 'verifikasi', 'lelah', 'please', 'kembalikan', 'twitter']",guna aplikasi twitter bas kecewa semenjak twitter ganti x akun logout login ulang verifikasi lelah please kembali twitter
"ga jelas banget, akun ku tiba-tiba di tangguhkan padahal ga pernah ngepost sesuatu yang fulgar gitu, mana udah minta pengajuan sama aja ga ada hasil nya, capek banget kalo ada keperluan jadi susah, buat akun lagi juga ga bisa tolong ini gimana?","ga jelas banget, akun ku tiba-tiba di tangguhkan padahal ga pernah ngepost sesuatu yang fulgar gitu, mana udah minta pengajuan sama aja ga ada hasil nya, capek banget kalo ada keperluan jadi susah, buat akun lagi juga ga bisa tolong ini gimana?",ga jelas banget akun ku tibatiba di tangguhkan padahal ga pernah ngepost sesuatu yang fulgar gitu mana udah minta pengajuan sama aja ga ada hasil nya capek banget kalo ada keperluan jadi susah buat akun lagi juga ga bisa tolong ini gimana,tidak jelas banget akun ku tibatiba di tangguhkan padahal tidak pernah ngepost sesuatu yang fulgar begitu mana sudah minta pengajuan sama saja tidak ada hasil nya lelah banget kalau ada keperluan jadi susah buat akun lagi juga tidak bisa tolong ini bagaimana,"['tidak', 'jelas', 'banget', 'akun', 'ku', 'tibatiba', 'di', 'tangguhkan', 'padahal', 'tidak', 'pernah', 'ngepost', 'sesuatu', 'yang', 'fulgar', 'begitu', 'mana', 'sudah', 'minta', 'pengajuan', 'sama', 'saja', 'tidak', 'ada', 'hasil', 'nya', 'lelah', 'banget', 'kalau', 'ada', 'keperluan', 'jadi', 'susah', 'buat', 'akun', 'lagi', 'juga', 'tidak', 'bisa', 'tolong', 'ini', 'bagaimana']","['banget', 'akun', 'tibatiba', 'tangguhkan', 'ngepost', 'fulgar', 'pengajuan', 'hasil', 'lelah', 'banget', 'keperluan', 'susah', 'akun', 'tolong']",banget akun tibatiba tangguh ngepost fulgar aju hasil lelah banget perlu susah akun tolong
